Trading Date,Mean Storage,Daily Storage
24/04/1935 0:00,3114,3459.747
25/04/1935 0:00,3110,3437.431
26/04/1935 0:00,3105,3415.116
27/04/1935 0:00,3101,3394.544
28/04/1935 0:00,3097,3375.716
29/04/1935 0:00,3092,3356.887
30/04/1935 0:00,3087,3338.059
1/05/1935 0:00,3082,3326.919
2/05/1935 0:00,3077,3315.78
3/05/1935 0:00,3072,3304.64
4/05/1935 0:00,3066,3292.037
5/05/1935 0:00,3061,3277.97
6/05/1935 0:00,3055,3263.903
7/05/1935 0:00,3049,3249.836
8/05/1935 0:00,3044,3223.321
9/05/1935 0:00,3038,3196.806
10/05/1935 0:00,3032,3170.291
11/05/1935 0:00,3027,3147.722
12/05/1935 0:00,3021,3129.099
13/05/1935 0:00,3016,3110.477
14/05/1935 0:00,3010,3091.854
15/05/1935 0:00,3005,3082.123
16/05/1935 0:00,3000,3072.393
17/05/1935 0:00,2996,3062.662
18/05/1935 0:00,2991,3069.754
19/05/1935 0:00,2986,3093.668
20/05/1935 0:00,2982,3117.582
21/05/1935 0:00,2977,3141.496
22/05/1935 0:00,2973,3140.733
23/05/1935 0:00,2968,3139.971
24/05/1935 0:00,2963,3139.208
25/05/1935 0:00,2959,3136.526
26/05/1935 0:00,2954,3131.925
27/05/1935 0:00,2949,3127.323
28/05/1935 0:00,2944,3122.722
29/05/1935 0:00,2939,3117.434
30/05/1935 0:00,2933,3112.145
31/05/1935 0:00,2928,3106.857
1/06/1935 0:00,2923,3112.41
2/06/1935 0:00,2917,3128.805
3/06/1935 0:00,2911,3145.201
4/06/1935 0:00,2905,3161.597
5/06/1935 0:00,2899,3161.729
6/06/1935 0:00,2893,3161.861
7/06/1935 0:00,2887,3161.993
8/06/1935 0:00,2881,3165.258
9/06/1935 0:00,2875,3171.654
10/06/1935 0:00,2868,3178.051
11/06/1935 0:00,2861,3184.447
12/06/1935 0:00,2855,3177.581
13/06/1935 0:00,2848,3170.715
14/06/1935 0:00,2841,3163.848
15/06/1935 0:00,2834,3154.272
16/06/1935 0:00,2827,3141.986
17/06/1935 0:00,2820,3129.701
18/06/1935 0:00,2813,3117.415
19/06/1935 0:00,2806,3105.614
20/06/1935 0:00,2798,3093.812
21/06/1935 0:00,2791,3082.011
22/06/1935 0:00,2784,3074.724
23/06/1935 0:00,2776,3071.95
24/06/1935 0:00,2769,3069.178
25/06/1935 0:00,2761,3066.404
26/06/1935 0:00,2754,3056.257
27/06/1935 0:00,2746,3046.111
28/06/1935 0:00,2738,3035.964
29/06/1935 0:00,2731,3025.984
30/06/1935 0:00,2723,3016.169
1/07/1935 0:00,2715,3006.354
2/07/1935 0:00,2707,2996.539
3/07/1935 0:00,2698,2973.603
4/07/1935 0:00,2690,2950.666
5/07/1935 0:00,2682,2927.73
6/07/1935 0:00,2673,2908.334
7/07/1935 0:00,2664,2892.479
8/07/1935 0:00,2655,2876.623
9/07/1935 0:00,2647,2860.768
10/07/1935 0:00,2637,2838.07
11/07/1935 0:00,2628,2815.372
12/07/1935 0:00,2619,2792.674
13/07/1935 0:00,2610,2775.642
14/07/1935 0:00,2600,2764.275
15/07/1935 0:00,2591,2752.908
16/07/1935 0:00,2582,2741.541
17/07/1935 0:00,2573,2742.869
18/07/1935 0:00,2563,2744.198
19/07/1935 0:00,2554,2745.526
20/07/1935 0:00,2546,2741.376
21/07/1935 0:00,2537,2731.748
22/07/1935 0:00,2528,2722.12
23/07/1935 0:00,2520,2712.492
24/07/1935 0:00,2512,2696.952
25/07/1935 0:00,2504,2681.411
26/07/1935 0:00,2496,2665.871
27/07/1935 0:00,2489,2650.319
28/07/1935 0:00,2481,2634.757
29/07/1935 0:00,2474,2619.196
30/07/1935 0:00,2467,2603.634
31/07/1935 0:00,2461,2589.603
1/08/1935 0:00,2454,2575.573
2/08/1935 0:00,2448,2561.542
3/08/1935 0:00,2443,2562.229
4/08/1935 0:00,2437,2577.631
5/08/1935 0:00,2432,2593.033
6/08/1935 0:00,2426,2608.436
7/08/1935 0:00,2421,2612.724
8/08/1935 0:00,2416,2617.013
9/08/1935 0:00,2411,2621.301
10/08/1935 0:00,2406,2625.38
11/08/1935 0:00,2401,2629.252
12/08/1935 0:00,2396,2633.123
13/08/1935 0:00,2392,2636.994
14/08/1935 0:00,2387,2632.425
15/08/1935 0:00,2382,2627.856
16/08/1935 0:00,2377,2623.287
17/08/1935 0:00,2371,2620.826
18/08/1935 0:00,2366,2620.472
19/08/1935 0:00,2360,2620.119
20/08/1935 0:00,2354,2619.765
21/08/1935 0:00,2348,2613.842
22/08/1935 0:00,2341,2607.919
23/08/1935 0:00,2335,2601.996
24/08/1935 0:00,2329,2594.361
25/08/1935 0:00,2322,2585.015
26/08/1935 0:00,2316,2575.669
27/08/1935 0:00,2310,2566.323
28/08/1935 0:00,2304,2561.102
29/08/1935 0:00,2298,2555.88
30/08/1935 0:00,2292,2550.659
31/08/1935 0:00,2287,2540.905
1/09/1935 0:00,2282,2526.618
2/09/1935 0:00,2277,2512.332
3/09/1935 0:00,2273,2498.046
4/09/1935 0:00,2270,2475.895
5/09/1935 0:00,2267,2453.744
6/09/1935 0:00,2264,2431.593
7/09/1935 0:00,2262,2413.635
8/09/1935 0:00,2261,2399.867
9/09/1935 0:00,2260,2386.1
10/09/1935 0:00,2259,2372.332
11/09/1935 0:00,2259,2354.532
12/09/1935 0:00,2259,2336.732
13/09/1935 0:00,2259,2318.932
14/09/1935 0:00,2260,2304.414
15/09/1935 0:00,2261,2293.177
16/09/1935 0:00,2262,2281.941
17/09/1935 0:00,2263,2270.704
18/09/1935 0:00,2264,2257.341
19/09/1935 0:00,2265,2243.977
20/09/1935 0:00,2266,2230.614
21/09/1935 0:00,2267,2217.288
22/09/1935 0:00,2268,2203.999
23/09/1935 0:00,2269,2190.711
24/09/1935 0:00,2271,2177.422
25/09/1935 0:00,2273,2162.728
26/09/1935 0:00,2275,2148.033
27/09/1935 0:00,2277,2133.339
28/09/1935 0:00,2279,2124.106
29/09/1935 0:00,2282,2120.337
30/09/1935 0:00,2285,2116.567
1/10/1935 0:00,2288,2112.797
2/10/1935 0:00,2292,2125.133
3/10/1935 0:00,2296,2137.468
4/10/1935 0:00,2300,2149.803
5/10/1935 0:00,2305,2174.555
6/10/1935 0:00,2311,2211.724
7/10/1935 0:00,2316,2248.893
8/10/1935 0:00,2322,2286.062
9/10/1935 0:00,2328,2299.916
10/10/1935 0:00,2334,2313.77
11/10/1935 0:00,2340,2327.624
12/10/1935 0:00,2347,2346.222
13/10/1935 0:00,2353,2369.564
14/10/1935 0:00,2359,2392.905
15/10/1935 0:00,2365,2416.247
16/10/1935 0:00,2372,2395.327
17/10/1935 0:00,2378,2374.406
18/10/1935 0:00,2385,2353.485
19/10/1935 0:00,2391,2339.92
20/10/1935 0:00,2397,2333.709
21/10/1935 0:00,2403,2327.498
22/10/1935 0:00,2409,2321.287
23/10/1935 0:00,2415,2311.003
24/10/1935 0:00,2421,2300.718
25/10/1935 0:00,2427,2290.434
26/10/1935 0:00,2433,2283.992
27/10/1935 0:00,2439,2281.392
28/10/1935 0:00,2445,2278.792
29/10/1935 0:00,2451,2276.192
30/10/1935 0:00,2457,2272.292
31/10/1935 0:00,2463,2268.392
1/11/1935 0:00,2469,2264.492
2/11/1935 0:00,2475,2264.817
3/11/1935 0:00,2481,2269.365
4/11/1935 0:00,2487,2273.914
5/11/1935 0:00,2493,2278.463
6/11/1935 0:00,2499,2271.512
7/11/1935 0:00,2506,2264.56
8/11/1935 0:00,2512,2257.609
9/11/1935 0:00,2519,2254.184
10/11/1935 0:00,2525,2254.285
11/11/1935 0:00,2532,2254.387
12/11/1935 0:00,2539,2254.488
13/11/1935 0:00,2546,2242.366
14/11/1935 0:00,2553,2230.244
15/11/1935 0:00,2560,2218.122
16/11/1935 0:00,2567,2218.067
17/11/1935 0:00,2574,2230.078
18/11/1935 0:00,2581,2242.089
19/11/1935 0:00,2589,2254.1
20/11/1935 0:00,2596,2254.565
21/11/1935 0:00,2603,2255.03
22/11/1935 0:00,2611,2255.495
23/11/1935 0:00,2618,2261.703
24/11/1935 0:00,2625,2273.654
25/11/1935 0:00,2632,2285.605
26/11/1935 0:00,2639,2297.556
27/11/1935 0:00,2646,2294.901
28/11/1935 0:00,2653,2292.246
29/11/1935 0:00,2660,2289.591
30/11/1935 0:00,2668,2286.717
1/12/1935 0:00,2675,2283.624
2/12/1935 0:00,2682,2280.531
3/12/1935 0:00,2690,2277.438
4/12/1935 0:00,2698,2271.31
5/12/1935 0:00,2706,2265.183
6/12/1935 0:00,2714,2259.055
7/12/1935 0:00,2723,2261.421
8/12/1935 0:00,2732,2272.28
9/12/1935 0:00,2741,2283.139
10/12/1935 0:00,2750,2293.998
11/12/1935 0:00,2760,2301.024
12/12/1935 0:00,2770,2308.049
13/12/1935 0:00,2781,2315.074
14/12/1935 0:00,2792,2329.809
15/12/1935 0:00,2803,2352.252
16/12/1935 0:00,2814,2374.695
17/12/1935 0:00,2826,2397.138
18/12/1935 0:00,2837,2404.759
19/12/1935 0:00,2849,2412.381
20/12/1935 0:00,2861,2420.002
21/12/1935 0:00,2874,2429.388
22/12/1935 0:00,2886,2440.537
23/12/1935 0:00,2899,2451.687
24/12/1935 0:00,2912,2462.836
25/12/1935 0:00,2925,2480.327
26/12/1935 0:00,2938,2497.818
27/12/1935 0:00,2950,2515.309
28/12/1935 0:00,2963,2540.704
29/12/1935 0:00,2976,2574.005
30/12/1935 0:00,2989,2607.305
31/12/1935 0:00,3002,2640.606
1/01/1936 0:00,3014,2642.042
2/01/1936 0:00,3025,2643.479
3/01/1936 0:00,3036,2644.916
4/01/1936 0:00,3046,2643.982
5/01/1936 0:00,3057,2640.678
6/01/1936 0:00,3066,2637.373
7/01/1936 0:00,3076,2634.069
8/01/1936 0:00,3085,2628.527
9/01/1936 0:00,3094,2622.985
10/01/1936 0:00,3103,2617.443
11/01/1936 0:00,3111,2615.855
12/01/1936 0:00,3119,2618.225
13/01/1936 0:00,3127,2620.594
14/01/1936 0:00,3135,2622.963
15/01/1936 0:00,3142,2637.945
16/01/1936 0:00,3149,2652.927
17/01/1936 0:00,3156,2667.908
18/01/1936 0:00,3163,2694.857
19/01/1936 0:00,3170,2733.772
20/01/1936 0:00,3176,2772.688
21/01/1936 0:00,3183,2811.603
22/01/1936 0:00,3189,2798.833
23/01/1936 0:00,3196,2786.063
24/01/1936 0:00,3202,2773.294
25/01/1936 0:00,3208,2765.99
26/01/1936 0:00,3214,2764.15
27/01/1936 0:00,3220,2762.31
28/01/1936 0:00,3225,2760.47
29/01/1936 0:00,3230,2790.562
30/01/1936 0:00,3235,2820.654
31/01/1936 0:00,3239,2850.745
1/02/1936 0:00,3243,2887.993
2/02/1936 0:00,3247,2932.396
3/02/1936 0:00,3250,2976.8
4/02/1936 0:00,3253,3021.203
5/02/1936 0:00,3256,3008
6/02/1936 0:00,3258,2994.797
7/02/1936 0:00,3259,2981.594
8/02/1936 0:00,3260,2968.991
9/02/1936 0:00,3261,2956.989
10/02/1936 0:00,3261,2944.987
11/02/1936 0:00,3262,2932.984
12/02/1936 0:00,3262,2926.48
13/02/1936 0:00,3262,2919.976
14/02/1936 0:00,3262,2913.472
15/02/1936 0:00,3261,2919.34
16/02/1936 0:00,3261,2937.578
17/02/1936 0:00,3261,2955.816
18/02/1936 0:00,3260,2974.054
19/02/1936 0:00,3260,3003.086
20/02/1936 0:00,3259,3032.117
21/02/1936 0:00,3259,3061.149
22/02/1936 0:00,3258,3085.145
23/02/1936 0:00,3257,3104.108
24/02/1936 0:00,3257,3123.069
25/02/1936 0:00,3256,3142.032
26/02/1936 0:00,3256,3152.879
27/02/1936 0:00,3255,3163.725
28/02/1936 0:00,3255,3174.571
29/02/1936 0:00,3254,3182.317
1/03/1936 0:00,3253,3186.963
2/03/1936 0:00,3252,3191.61
3/03/1936 0:00,3252,3196.256
4/03/1936 0:00,3251,3203.483
5/03/1936 0:00,3250,3210.709
6/03/1936 0:00,3249,3217.935
7/03/1936 0:00,3248,3218.546
8/03/1936 0:00,3246,3212.541
9/03/1936 0:00,3245,3206.537
10/03/1936 0:00,3244,3200.532
11/03/1936 0:00,3242,3186.943
12/03/1936 0:00,3240,3173.355
13/03/1936 0:00,3238,3159.766
14/03/1936 0:00,3236,3149.734
15/03/1936 0:00,3233,3143.26
16/03/1936 0:00,3231,3136.786
17/03/1936 0:00,3228,3130.312
18/03/1936 0:00,3225,3111.281
19/03/1936 0:00,3222,3092.249
20/03/1936 0:00,3219,3073.218
21/03/1936 0:00,3216,3061.115
22/03/1936 0:00,3213,3055.941
23/03/1936 0:00,3210,3050.766
24/03/1936 0:00,3207,3045.592
25/03/1936 0:00,3204,3037.089
26/03/1936 0:00,3201,3028.587
27/03/1936 0:00,3199,3020.084
28/03/1936 0:00,3196,3023.483
29/03/1936 0:00,3194,3038.783
30/03/1936 0:00,3191,3054.082
31/03/1936 0:00,3189,3069.382
1/04/1936 0:00,3187,3099.326
2/04/1936 0:00,3185,3129.271
3/04/1936 0:00,3182,3159.215
4/04/1936 0:00,3180,3186.384
5/04/1936 0:00,3178,3210.779
6/04/1936 0:00,3175,3235.173
7/04/1936 0:00,3172,3259.567
8/04/1936 0:00,3170,3261.639
9/04/1936 0:00,3166,3263.71
10/04/1936 0:00,3163,3265.782
11/04/1936 0:00,3160,3270.166
12/04/1936 0:00,3156,3276.862
13/04/1936 0:00,3152,3283.558
14/04/1936 0:00,3149,3290.254
15/04/1936 0:00,3145,3267.178
16/04/1936 0:00,3141,3244.101
17/04/1936 0:00,3137,3221.024
18/04/1936 0:00,3133,3205.894
19/04/1936 0:00,3130,3198.711
20/04/1936 0:00,3126,3191.527
21/04/1936 0:00,3122,3184.344
22/04/1936 0:00,3118,3201.122
23/04/1936 0:00,3114,3217.9
24/04/1936 0:00,3110,3234.678
25/04/1936 0:00,3105,3252.198
26/04/1936 0:00,3101,3270.46
27/04/1936 0:00,3097,3288.722
28/04/1936 0:00,3092,3306.984
29/04/1936 0:00,3087,3292.559
30/04/1936 0:00,3082,3278.134
1/05/1936 0:00,3077,3263.709
2/05/1936 0:00,3072,3266.892
3/05/1936 0:00,3066,3287.685
4/05/1936 0:00,3061,3308.478
5/05/1936 0:00,3055,3329.27
6/05/1936 0:00,3049,3355.226
7/05/1936 0:00,3044,3381.181
8/05/1936 0:00,3038,3407.137
9/05/1936 0:00,3032,3412.61
10/05/1936 0:00,3027,3397.602
11/05/1936 0:00,3021,3382.593
12/05/1936 0:00,3016,3367.585
13/05/1936 0:00,3010,3336.358
14/05/1936 0:00,3005,3305.131
15/05/1936 0:00,3000,3273.905
16/05/1936 0:00,2996,3252.614
17/05/1936 0:00,2991,3241.259
18/05/1936 0:00,2986,3229.904
19/05/1936 0:00,2982,3218.549
20/05/1936 0:00,2977,3198.293
21/05/1936 0:00,2973,3178.037
22/05/1936 0:00,2968,3157.781
23/05/1936 0:00,2963,3137.421
24/05/1936 0:00,2959,3116.955
25/05/1936 0:00,2954,3096.49
26/05/1936 0:00,2949,3076.024
27/05/1936 0:00,2944,3045.558
28/05/1936 0:00,2939,3015.093
29/05/1936 0:00,2933,2984.627
30/05/1936 0:00,2928,2957.225
31/05/1936 0:00,2923,2932.887
1/06/1936 0:00,2917,2908.549
2/06/1936 0:00,2911,2884.211
3/06/1936 0:00,2905,2857.93
4/06/1936 0:00,2899,2831.648
5/06/1936 0:00,2893,2805.367
6/06/1936 0:00,2887,2780.426
7/06/1936 0:00,2881,2756.824
8/06/1936 0:00,2875,2733.222
9/06/1936 0:00,2868,2709.62
10/06/1936 0:00,2861,2689.706
11/06/1936 0:00,2855,2669.791
12/06/1936 0:00,2848,2649.877
13/06/1936 0:00,2841,2630.193
14/06/1936 0:00,2834,2610.739
15/06/1936 0:00,2827,2591.286
16/06/1936 0:00,2820,2571.833
17/06/1936 0:00,2813,2556.419
18/06/1936 0:00,2806,2541.005
19/06/1936 0:00,2798,2525.591
20/06/1936 0:00,2791,2513.041
21/06/1936 0:00,2784,2503.355
22/06/1936 0:00,2776,2493.67
23/06/1936 0:00,2769,2483.984
24/06/1936 0:00,2761,2471.625
25/06/1936 0:00,2754,2459.267
26/06/1936 0:00,2746,2446.908
27/06/1936 0:00,2738,2439.852
28/06/1936 0:00,2731,2438.097
29/06/1936 0:00,2723,2436.342
30/06/1936 0:00,2715,2434.587
1/07/1936 0:00,2707,2428.423
2/07/1936 0:00,2698,2422.259
3/07/1936 0:00,2690,2416.095
4/07/1936 0:00,2682,2417.841
5/07/1936 0:00,2673,2427.498
6/07/1936 0:00,2664,2437.155
7/07/1936 0:00,2655,2446.812
8/07/1936 0:00,2647,2438.759
9/07/1936 0:00,2637,2430.706
10/07/1936 0:00,2628,2422.653
11/07/1936 0:00,2619,2414.139
12/07/1936 0:00,2610,2405.164
13/07/1936 0:00,2600,2396.188
14/07/1936 0:00,2591,2387.213
15/07/1936 0:00,2582,2375.914
16/07/1936 0:00,2573,2364.614
17/07/1936 0:00,2563,2353.315
18/07/1936 0:00,2554,2357.552
19/07/1936 0:00,2546,2377.326
20/07/1936 0:00,2537,2397.1
21/07/1936 0:00,2528,2416.874
22/07/1936 0:00,2520,2407.785
23/07/1936 0:00,2512,2398.697
24/07/1936 0:00,2504,2389.608
25/07/1936 0:00,2496,2378.999
26/07/1936 0:00,2489,2366.868
27/07/1936 0:00,2481,2354.738
28/07/1936 0:00,2474,2342.607
29/07/1936 0:00,2467,2329.84
30/07/1936 0:00,2461,2317.073
31/07/1936 0:00,2454,2304.306
1/08/1936 0:00,2448,2291.215
2/08/1936 0:00,2443,2277.799
3/08/1936 0:00,2437,2264.383
4/08/1936 0:00,2432,2250.966
5/08/1936 0:00,2426,2254.321
6/08/1936 0:00,2421,2257.676
7/08/1936 0:00,2416,2261.032
8/08/1936 0:00,2411,2266.461
9/08/1936 0:00,2406,2273.965
10/08/1936 0:00,2401,2281.469
11/08/1936 0:00,2396,2288.973
12/08/1936 0:00,2392,2318.955
13/08/1936 0:00,2387,2348.936
14/08/1936 0:00,2382,2378.918
15/08/1936 0:00,2377,2400.554
16/08/1936 0:00,2371,2413.843
17/08/1936 0:00,2366,2427.133
18/08/1936 0:00,2360,2440.422
19/08/1936 0:00,2354,2436.818
20/08/1936 0:00,2348,2433.214
21/08/1936 0:00,2341,2429.61
22/08/1936 0:00,2335,2436.447
23/08/1936 0:00,2329,2453.724
24/08/1936 0:00,2322,2471.001
25/08/1936 0:00,2316,2488.278
26/08/1936 0:00,2310,2512.937
27/08/1936 0:00,2304,2537.597
28/08/1936 0:00,2298,2562.256
29/08/1936 0:00,2292,2570.758
30/08/1936 0:00,2287,2563.104
31/08/1936 0:00,2282,2555.449
1/09/1936 0:00,2277,2547.795
2/09/1936 0:00,2273,2525.023
3/09/1936 0:00,2270,2502.25
4/09/1936 0:00,2267,2479.478
5/09/1936 0:00,2264,2465.112
6/09/1936 0:00,2262,2459.152
7/09/1936 0:00,2261,2453.192
8/09/1936 0:00,2260,2447.232
9/09/1936 0:00,2259,2435.788
10/09/1936 0:00,2259,2424.343
11/09/1936 0:00,2259,2412.899
12/09/1936 0:00,2259,2414.124
13/09/1936 0:00,2260,2428.019
14/09/1936 0:00,2261,2441.916
15/09/1936 0:00,2262,2455.811
16/09/1936 0:00,2263,2481.17
17/09/1936 0:00,2264,2506.527
18/09/1936 0:00,2265,2531.886
19/09/1936 0:00,2266,2539.467
20/09/1936 0:00,2267,2529.271
21/09/1936 0:00,2268,2519.074
22/09/1936 0:00,2269,2508.878
23/09/1936 0:00,2271,2511.304
24/09/1936 0:00,2273,2513.729
25/09/1936 0:00,2275,2516.155
26/09/1936 0:00,2277,2521.328
27/09/1936 0:00,2279,2529.249
28/09/1936 0:00,2282,2537.171
29/09/1936 0:00,2285,2545.092
30/09/1936 0:00,2288,2533.594
1/10/1936 0:00,2292,2522.097
2/10/1936 0:00,2296,2510.599
3/10/1936 0:00,2300,2517.39
4/10/1936 0:00,2305,2542.471
5/10/1936 0:00,2311,2567.551
6/10/1936 0:00,2316,2592.631
7/10/1936 0:00,2322,2631.065
8/10/1936 0:00,2328,2669.499
9/10/1936 0:00,2334,2707.933
10/10/1936 0:00,2340,2771.783
11/10/1936 0:00,2347,2861.047
12/10/1936 0:00,2353,2950.311
13/10/1936 0:00,2359,3039.576
14/10/1936 0:00,2365,2999.716
15/10/1936 0:00,2372,2959.855
16/10/1936 0:00,2378,2919.995
17/10/1936 0:00,2385,2904.59
18/10/1936 0:00,2391,2913.642
19/10/1936 0:00,2397,2922.695
20/10/1936 0:00,2403,2931.747
21/10/1936 0:00,2409,2929.663
22/10/1936 0:00,2415,2927.578
23/10/1936 0:00,2421,2925.493
24/10/1936 0:00,2427,2925.257
25/10/1936 0:00,2433,2926.869
26/10/1936 0:00,2439,2928.481
27/10/1936 0:00,2445,2930.093
28/10/1936 0:00,2451,2925.885
29/10/1936 0:00,2457,2921.676
30/10/1936 0:00,2463,2917.467
31/10/1936 0:00,2469,2947.853
1/11/1936 0:00,2475,3012.833
2/11/1936 0:00,2481,3077.812
3/11/1936 0:00,2487,3142.792
4/11/1936 0:00,2493,3168.368
5/11/1936 0:00,2499,3193.943
6/11/1936 0:00,2506,3219.518
7/11/1936 0:00,2512,3230.879
8/11/1936 0:00,2519,3228.025
9/11/1936 0:00,2525,3225.17
10/11/1936 0:00,2532,3222.316
11/11/1936 0:00,2539,3211.818
12/11/1936 0:00,2546,3201.321
13/11/1936 0:00,2553,3190.823
14/11/1936 0:00,2560,3183.734
15/11/1936 0:00,2567,3180.054
16/11/1936 0:00,2574,3176.374
17/11/1936 0:00,2581,3172.694
18/11/1936 0:00,2589,3182.977
19/11/1936 0:00,2596,3193.26
20/11/1936 0:00,2603,3203.543
21/11/1936 0:00,2611,3249.966
22/11/1936 0:00,2618,3332.531
23/11/1936 0:00,2625,3415.096
24/11/1936 0:00,2632,3497.661
25/11/1936 0:00,2639,3514.282
26/11/1936 0:00,2646,3530.902
27/11/1936 0:00,2653,3547.523
28/11/1936 0:00,2660,3545.387
29/11/1936 0:00,2668,3524.494
30/11/1936 0:00,2675,3503.6
1/12/1936 0:00,2682,3482.707
2/12/1936 0:00,2690,3464.915
3/12/1936 0:00,2698,3447.123
4/12/1936 0:00,2706,3429.331
5/12/1936 0:00,2714,3422.285
6/12/1936 0:00,2723,3425.983
7/12/1936 0:00,2732,3429.682
8/12/1936 0:00,2741,3433.38
9/12/1936 0:00,2750,3417.682
10/12/1936 0:00,2760,3401.984
11/12/1936 0:00,2770,3386.286
12/12/1936 0:00,2781,3371.2
13/12/1936 0:00,2792,3356.725
14/12/1936 0:00,2803,3342.25
15/12/1936 0:00,2814,3327.776
16/12/1936 0:00,2826,3306.357
17/12/1936 0:00,2837,3284.938
18/12/1936 0:00,2849,3263.519
19/12/1936 0:00,2861,3261.159
20/12/1936 0:00,2874,3277.858
21/12/1936 0:00,2886,3294.557
22/12/1936 0:00,2899,3311.257
23/12/1936 0:00,2912,3325.99
24/12/1936 0:00,2925,3340.723
25/12/1936 0:00,2938,3355.456
26/12/1936 0:00,2950,3364.697
27/12/1936 0:00,2963,3368.448
28/12/1936 0:00,2976,3372.198
29/12/1936 0:00,2989,3375.949
30/12/1936 0:00,3002,3376.031
31/12/1936 0:00,3014,3376.113
1/01/1937 0:00,3025,3376.194
2/01/1937 0:00,3036,3379.939
3/01/1937 0:00,3046,3387.349
4/01/1937 0:00,3057,3394.758
5/01/1937 0:00,3066,3402.167
6/01/1937 0:00,3076,3431.989
7/01/1937 0:00,3085,3461.81
8/01/1937 0:00,3094,3491.631
9/01/1937 0:00,3103,3522.908
10/01/1937 0:00,3111,3555.64
11/01/1937 0:00,3119,3588.372
12/01/1937 0:00,3127,3621.104
13/01/1937 0:00,3135,3612.013
14/01/1937 0:00,3142,3602.922
15/01/1937 0:00,3149,3593.831
16/01/1937 0:00,3156,3587.609
17/01/1937 0:00,3163,3584.256
18/01/1937 0:00,3170,3580.904
19/01/1937 0:00,3176,3577.551
20/01/1937 0:00,3183,3581.089
21/01/1937 0:00,3189,3584.627
22/01/1937 0:00,3196,3588.165
23/01/1937 0:00,3202,3601.378
24/01/1937 0:00,3208,3624.264
25/01/1937 0:00,3214,3647.151
26/01/1937 0:00,3220,3670.037
27/01/1937 0:00,3225,3651.094
28/01/1937 0:00,3230,3632.152
29/01/1937 0:00,3235,3613.209
30/01/1937 0:00,3239,3607.656
31/01/1937 0:00,3243,3615.493
1/02/1937 0:00,3247,3623.33
2/02/1937 0:00,3250,3631.168
3/02/1937 0:00,3253,3599.588
4/02/1937 0:00,3256,3568.008
5/02/1937 0:00,3258,3536.427
6/02/1937 0:00,3259,3514.741
7/02/1937 0:00,3260,3502.949
8/02/1937 0:00,3261,3491.157
9/02/1937 0:00,3261,3479.365
10/02/1937 0:00,3262,3477.371
11/02/1937 0:00,3262,3475.376
12/02/1937 0:00,3262,3473.382
13/02/1937 0:00,3262,3474.214
14/02/1937 0:00,3261,3477.874
15/02/1937 0:00,3261,3481.534
16/02/1937 0:00,3261,3485.194
17/02/1937 0:00,3260,3459.749
18/02/1937 0:00,3260,3434.304
19/02/1937 0:00,3259,3408.859
20/02/1937 0:00,3259,3388.185
21/02/1937 0:00,3258,3372.283
22/02/1937 0:00,3257,3356.382
23/02/1937 0:00,3257,3340.48
24/02/1937 0:00,3256,3361.612
25/02/1937 0:00,3256,3382.744
26/02/1937 0:00,3255,3403.876
27/02/1937 0:00,3255,3421.31
28/02/1937 0:00,3254,3435.045
1/03/1937 0:00,3253,3448.781
2/03/1937 0:00,3252,3462.517
3/03/1937 0:00,3252,3449.103
4/03/1937 0:00,3251,3435.688
5/03/1937 0:00,3250,3422.273
6/03/1937 0:00,3249,3420.49
7/03/1937 0:00,3248,3430.338
8/03/1937 0:00,3246,3440.186
9/03/1937 0:00,3245,3450.034
10/03/1937 0:00,3244,3419.963
11/03/1937 0:00,3242,3389.892
12/03/1937 0:00,3240,3359.821
13/03/1937 0:00,3238,3331.929
14/03/1937 0:00,3236,3306.217
15/03/1937 0:00,3233,3280.505
16/03/1937 0:00,3231,3254.793
17/03/1937 0:00,3228,3229.936
18/03/1937 0:00,3225,3205.081
19/03/1937 0:00,3222,3180.224
20/03/1937 0:00,3219,3168.558
21/03/1937 0:00,3216,3170.082
22/03/1937 0:00,3213,3171.607
23/03/1937 0:00,3210,3173.131
24/03/1937 0:00,3207,3154.863
25/03/1937 0:00,3204,3136.595
26/03/1937 0:00,3201,3118.327
27/03/1937 0:00,3199,3110.101
28/03/1937 0:00,3196,3111.917
29/03/1937 0:00,3194,3113.732
30/03/1937 0:00,3191,3115.548
31/03/1937 0:00,3189,3140.805
1/04/1937 0:00,3187,3166.062
2/04/1937 0:00,3185,3191.32
3/04/1937 0:00,3182,3210.808
4/04/1937 0:00,3180,3224.528
5/04/1937 0:00,3178,3238.249
6/04/1937 0:00,3175,3251.969
7/04/1937 0:00,3172,3247.921
8/04/1937 0:00,3170,3243.874
9/04/1937 0:00,3166,3239.826
10/04/1937 0:00,3163,3281.062
11/04/1937 0:00,3160,3367.583
12/04/1937 0:00,3156,3454.103
13/04/1937 0:00,3152,3540.624
14/04/1937 0:00,3149,3558.618
15/04/1937 0:00,3145,3576.611
16/04/1937 0:00,3141,3594.605
17/04/1937 0:00,3137,3596.384
18/04/1937 0:00,3133,3581.948
19/04/1937 0:00,3130,3567.512
20/04/1937 0:00,3126,3553.076
21/04/1937 0:00,3122,3563.59
22/04/1937 0:00,3118,3574.105
23/04/1937 0:00,3114,3584.619
24/04/1937 0:00,3110,3580.855
25/04/1937 0:00,3105,3562.812
26/04/1937 0:00,3101,3544.768
27/04/1937 0:00,3097,3526.725
