Trading Date,Mean Inflow,Daily Inflow
20/07/1935 0:00,55,56.668
21/07/1935 0:00,55,50.838
22/07/1935 0:00,56,50.838
23/07/1935 0:00,56,50.414
24/07/1935 0:00,56,47.867
25/07/1935 0:00,56,47.443
26/07/1935 0:00,56,47.443
27/07/1935 0:00,56,45.284
28/07/1935 0:00,57,43.125
29/07/1935 0:00,57,43.125
30/07/1935 0:00,57,43.532
31/07/1935 0:00,57,45.971
1/08/1935 0:00,58,46.377
2/08/1935 0:00,58,46.377
3/08/1935 0:00,58,59.414
4/08/1935 0:00,59,72.451
5/08/1935 0:00,59,72.451
6/08/1935 0:00,59,72.425
7/08/1935 0:00,59,72.266
8/08/1935 0:00,59,72.239
9/08/1935 0:00,60,72.239
10/08/1935 0:00,60,68.076
11/08/1935 0:00,60,63.912
12/08/1935 0:00,60,63.912
13/08/1935 0:00,60,63.627
14/08/1935 0:00,60,61.916
15/08/1935 0:00,60,61.631
16/08/1935 0:00,60,61.631
17/08/1935 0:00,59,62.96
18/08/1935 0:00,59,64.288
19/08/1935 0:00,59,64.288
20/08/1935 0:00,59,64.17
21/08/1935 0:00,58,63.462
22/08/1935 0:00,58,63.344
23/08/1935 0:00,58,63.344
24/08/1935 0:00,58,58.196
25/08/1935 0:00,58,53.047
26/08/1935 0:00,58,53.047
27/08/1935 0:00,58,53.669
28/08/1935 0:00,58,57.403
29/08/1935 0:00,58,58.025
30/08/1935 0:00,59,58.025
31/08/1935 0:00,59,51.098
1/09/1935 0:00,59,44.17
2/09/1935 0:00,60,44.17
3/09/1935 0:00,61,43.324
4/09/1935 0:00,61,38.246
5/09/1935 0:00,62,37.4
6/09/1935 0:00,63,37.4
7/09/1935 0:00,63,39.656
8/09/1935 0:00,64,41.912
9/09/1935 0:00,65,41.912
10/09/1935 0:00,65,41.462
11/09/1935 0:00,66,38.762
12/09/1935 0:00,66,38.312
13/09/1935 0:00,67,38.312
14/09/1935 0:00,67,40.385
15/09/1935 0:00,68,42.457
16/09/1935 0:00,68,42.457
17/09/1935 0:00,68,42.522
18/09/1935 0:00,69,42.913
19/09/1935 0:00,69,42.978
20/09/1935 0:00,69,42.978
21/09/1935 0:00,69,40.549
22/09/1935 0:00,70,38.12
23/09/1935 0:00,70,38.12
24/09/1935 0:00,70,38.221
25/09/1935 0:00,71,38.827
26/09/1935 0:00,71,38.928
27/09/1935 0:00,71,38.928
28/09/1935 0:00,72,42.144
29/09/1935 0:00,72,45.359
30/09/1935 0:00,73,45.359
1/10/1935 0:00,73,48.285
2/10/1935 0:00,74,65.841
3/10/1935 0:00,75,68.767
4/10/1935 0:00,75,68.767
5/10/1935 0:00,76,81.148
6/10/1935 0:00,76,93.528
7/10/1935 0:00,77,93.528
8/10/1935 0:00,77,91.938
9/10/1935 0:00,78,82.395
10/10/1935 0:00,78,80.804
11/10/1935 0:00,79,80.804
12/10/1935 0:00,79,83.239
13/10/1935 0:00,79,85.674
14/10/1935 0:00,79,85.674
15/10/1935 0:00,79,81.541
16/10/1935 0:00,80,56.746
17/10/1935 0:00,80,52.613
18/10/1935 0:00,80,52.613
19/10/1935 0:00,80,55.222
20/10/1935 0:00,80,57.83
21/10/1935 0:00,80,57.83
22/10/1935 0:00,80,58.166
23/10/1935 0:00,80,60.181
24/10/1935 0:00,80,60.517
25/10/1935 0:00,80,60.517
26/10/1935 0:00,80,60.88
27/10/1935 0:00,81,61.243
28/10/1935 0:00,81,61.243
29/10/1935 0:00,81,62.466
30/10/1935 0:00,81,69.801
31/10/1935 0:00,81,71.023
1/11/1935 0:00,81,71.023
2/11/1935 0:00,81,71.291
3/11/1935 0:00,82,71.558
4/11/1935 0:00,82,71.558
5/11/1935 0:00,82,70.918
6/11/1935 0:00,82,67.076
7/11/1935 0:00,82,66.436
8/11/1935 0:00,82,66.436
9/11/1935 0:00,82,67.004
10/11/1935 0:00,82,67.571
11/11/1935 0:00,83,67.571
12/11/1935 0:00,83,66.43
13/11/1935 0:00,83,59.587
14/11/1935 0:00,83,58.446
15/11/1935 0:00,83,58.446
16/11/1935 0:00,83,68.603
17/11/1935 0:00,83,78.76
18/11/1935 0:00,83,78.76
19/11/1935 0:00,83,78.69
20/11/1935 0:00,83,78.272
21/11/1935 0:00,83,78.202
22/11/1935 0:00,83,78.202
23/11/1935 0:00,83,77.778
24/11/1935 0:00,83,77.353
25/11/1935 0:00,83,77.353
26/11/1935 0:00,83,76.809
27/11/1935 0:00,83,73.546
28/11/1935 0:00,83,73.002
29/11/1935 0:00,83,73.002
30/11/1935 0:00,83,66.378
1/12/1935 0:00,83,59.754
2/12/1935 0:00,83,59.754
3/12/1935 0:00,83,60.591
4/12/1935 0:00,83,65.61
5/12/1935 0:00,83,66.446
6/12/1935 0:00,83,66.446
7/12/1935 0:00,84,68.57
8/12/1935 0:00,84,70.693
9/12/1935 0:00,84,70.693
10/12/1935 0:00,84,71.775
11/12/1935 0:00,85,78.265
12/12/1935 0:00,85,79.347
13/12/1935 0:00,85,79.347
14/12/1935 0:00,86,80.963
15/12/1935 0:00,86,82.579
16/12/1935 0:00,86,82.579
17/12/1935 0:00,86,82.353
18/12/1935 0:00,86,80.996
19/12/1935 0:00,87,80.77
20/12/1935 0:00,87,80.77
21/12/1935 0:00,87,75.946
22/12/1935 0:00,87,71.121
23/12/1935 0:00,87,71.121
24/12/1935 0:00,87,73.371
25/12/1935 0:00,87,86.874
26/12/1935 0:00,87,89.124
27/12/1935 0:00,87,89.124
28/12/1935 0:00,87,91.081
29/12/1935 0:00,87,93.038
30/12/1935 0:00,87,93.038
31/12/1935 0:00,87,90.511
1/01/1936 0:00,87,75.346
2/01/1936 0:00,87,72.819
3/01/1936 0:00,87,72.819
4/01/1936 0:00,86,63.619
5/01/1936 0:00,86,54.419
6/01/1936 0:00,86,54.419
7/01/1936 0:00,86,55.533
8/01/1936 0:00,86,62.218
9/01/1936 0:00,85,63.332
10/01/1936 0:00,85,63.332
11/01/1936 0:00,85,63.938
12/01/1936 0:00,85,64.544
13/01/1936 0:00,84,64.544
14/01/1936 0:00,84,67.416
15/01/1936 0:00,84,84.651
16/01/1936 0:00,84,87.523
17/01/1936 0:00,84,87.523
18/01/1936 0:00,83,95.678
19/01/1936 0:00,83,103.832
20/01/1936 0:00,83,103.832
21/01/1936 0:00,83,98.194
22/01/1936 0:00,83,64.364
23/01/1936 0:00,83,58.726
24/01/1936 0:00,83,58.726
25/01/1936 0:00,82,59.238
26/01/1936 0:00,82,59.75
27/01/1936 0:00,82,59.75
28/01/1936 0:00,82,64.434
29/01/1936 0:00,81,92.539
30/01/1936 0:00,81,97.223
31/01/1936 0:00,80,97.223
1/02/1936 0:00,80,107.197
2/02/1936 0:00,80,117.17
3/02/1936 0:00,79,117.17
4/02/1936 0:00,79,110.459
5/02/1936 0:00,78,70.195
6/02/1936 0:00,77,63.484
7/02/1936 0:00,77,63.484
8/02/1936 0:00,76,58.167
9/02/1936 0:00,76,52.849
10/02/1936 0:00,75,52.849
11/02/1936 0:00,75,54.113
12/02/1936 0:00,75,61.7
13/02/1936 0:00,75,62.964
14/02/1936 0:00,74,62.964
15/02/1936 0:00,74,74.332
16/02/1936 0:00,74,85.7
17/02/1936 0:00,74,85.7
18/02/1936 0:00,74,89.464
19/02/1936 0:00,74,112.046
20/02/1936 0:00,73,115.81
21/02/1936 0:00,73,115.81
22/02/1936 0:00,73,102.095
23/02/1936 0:00,73,88.379
24/02/1936 0:00,73,88.379
25/02/1936 0:00,73,89.194
26/02/1936 0:00,73,94.087
27/02/1936 0:00,73,94.902
28/02/1936 0:00,73,94.902
29/02/1936 0:00,73,84.28
1/03/1936 0:00,73,73.657
2/03/1936 0:00,72,73.657
3/03/1936 0:00,72,75.376
4/03/1936 0:00,72,85.688
5/03/1936 0:00,72,87.407
6/03/1936 0:00,72,87.407
7/03/1936 0:00,72,74.317
8/03/1936 0:00,72,61.226
9/03/1936 0:00,71,61.226
10/03/1936 0:00,71,61.222
11/03/1936 0:00,71,61.195
12/03/1936 0:00,71,61.191
13/03/1936 0:00,70,61.191
14/03/1936 0:00,70,59.662
15/03/1936 0:00,70,58.133
16/03/1936 0:00,69,58.133
17/03/1936 0:00,69,57.149
18/03/1936 0:00,69,51.242
19/03/1936 0:00,68,50.258
20/03/1936 0:00,68,50.258
21/03/1936 0:00,68,52.514
22/03/1936 0:00,68,54.77
23/03/1936 0:00,68,54.77
24/03/1936 0:00,68,55.07
25/03/1936 0:00,68,56.872
26/03/1936 0:00,68,57.172
27/03/1936 0:00,68,57.172
28/03/1936 0:00,68,65.335
29/03/1936 0:00,68,73.498
30/03/1936 0:00,68,73.498
31/03/1936 0:00,68,76.536
1/04/1936 0:00,68,94.761
2/04/1936 0:00,68,97.798
3/04/1936 0:00,68,97.798
4/04/1936 0:00,68,92.637
5/04/1936 0:00,68,87.476
6/04/1936 0:00,67,87.476
7/04/1936 0:00,67,86.671
8/04/1936 0:00,67,81.844
9/04/1936 0:00,67,81.039
10/04/1936 0:00,67,81.039
11/04/1936 0:00,66,77.729
12/04/1936 0:00,66,74.418
13/04/1936 0:00,66,74.418
14/04/1936 0:00,66,71.898
15/04/1936 0:00,66,56.779
16/04/1936 0:00,66,54.259
17/04/1936 0:00,66,54.259
18/04/1936 0:00,66,57.3
19/04/1936 0:00,66,60.34
20/04/1936 0:00,66,60.34
21/04/1936 0:00,66,64.912
22/04/1936 0:00,66,92.341
23/04/1936 0:00,66,96.913
24/04/1936 0:00,66,96.913
25/04/1936 0:00,66,91.873
26/04/1936 0:00,66,86.833
27/04/1936 0:00,66,86.833
28/04/1936 0:00,66,84.12
29/04/1936 0:00,65,67.845
30/04/1936 0:00,65,65.132
1/05/1936 0:00,65,65.132
2/05/1936 0:00,65,78.599
3/05/1936 0:00,65,92.065
4/05/1936 0:00,65,92.065
5/05/1936 0:00,65,94.142
6/05/1936 0:00,64,106.606
7/05/1936 0:00,64,108.683
8/05/1936 0:00,64,108.683
9/05/1936 0:00,64,87.85
10/05/1936 0:00,64,67.016
11/05/1936 0:00,64,67.016
12/05/1936 0:00,64,65.222
13/05/1936 0:00,65,54.456
14/05/1936 0:00,65,52.662
15/05/1936 0:00,65,52.662
16/05/1936 0:00,65,55.961
17/05/1936 0:00,65,59.26
18/05/1936 0:00,65,59.26
19/05/1936 0:00,65,58.628
20/05/1936 0:00,65,54.836
21/05/1936 0:00,65,54.204
22/05/1936 0:00,65,54.204
23/05/1936 0:00,65,51.063
24/05/1936 0:00,65,47.921
25/05/1936 0:00,65,47.921
26/05/1936 0:00,65,46.574
27/05/1936 0:00,64,38.491
28/05/1936 0:00,64,37.144
29/05/1936 0:00,64,37.144
30/05/1936 0:00,64,36.482
31/05/1936 0:00,63,35.819
1/06/1936 0:00,63,35.819
2/06/1936 0:00,63,35.621
3/06/1936 0:00,63,34.431
4/06/1936 0:00,63,34.233
5/06/1936 0:00,62,34.233
6/06/1936 0:00,62,32.212
7/06/1936 0:00,62,30.191
8/06/1936 0:00,62,30.191
9/06/1936 0:00,61,31.176
10/06/1936 0:00,61,37.087
11/06/1936 0:00,61,38.072
12/06/1936 0:00,61,38.072
13/06/1936 0:00,60,35.869
14/06/1936 0:00,60,33.665
15/06/1936 0:00,60,33.665
16/06/1936 0:00,60,34.603
17/06/1936 0:00,60,40.228
18/06/1936 0:00,59,41.165
19/06/1936 0:00,59,41.165
20/06/1936 0:00,59,42.377
21/06/1936 0:00,59,43.588
22/06/1936 0:00,59,43.588
23/06/1936 0:00,59,43.181
24/06/1936 0:00,59,40.738
25/06/1936 0:00,59,40.331
26/06/1936 0:00,59,40.331
27/06/1936 0:00,58,45.087
28/06/1936 0:00,58,49.843
29/06/1936 0:00,58,49.843
30/06/1936 0:00,58,50.178
1/07/1936 0:00,58,52.188
2/07/1936 0:00,58,52.523
3/07/1936 0:00,57,52.523
4/07/1936 0:00,57,59.14
5/07/1936 0:00,57,65.757
6/07/1936 0:00,57,65.757
7/07/1936 0:00,57,64.002
8/07/1936 0:00,56,53.471
9/07/1936 0:00,56,51.716
10/07/1936 0:00,56,51.716
11/07/1936 0:00,56,48.318
12/07/1936 0:00,56,44.919
13/07/1936 0:00,55,44.919
14/07/1936 0:00,55,44.996
15/07/1936 0:00,55,45.455
16/07/1936 0:00,55,45.532
17/07/1936 0:00,55,45.532
18/07/1936 0:00,55,61.462
19/07/1936 0:00,55,77.392
20/07/1936 0:00,55,77.392
21/07/1936 0:00,56,74.395
22/07/1936 0:00,56,56.416
23/07/1936 0:00,56,53.419
24/07/1936 0:00,56,53.419
25/07/1936 0:00,56,47.088
26/07/1936 0:00,56,40.756
27/07/1936 0:00,57,40.756
28/07/1936 0:00,57,41.418
29/07/1936 0:00,57,45.391
30/07/1936 0:00,57,46.053
31/07/1936 0:00,58,46.053
1/08/1936 0:00,58,42.508
2/08/1936 0:00,58,38.962
3/08/1936 0:00,59,38.962
4/08/1936 0:00,59,41.318
5/08/1936 0:00,59,55.453
6/08/1936 0:00,59,57.809
7/08/1936 0:00,59,57.809
8/08/1936 0:00,60,58.91
9/08/1936 0:00,60,60.01
10/08/1936 0:00,60,60.01
11/08/1936 0:00,60,64.175
12/08/1936 0:00,60,89.167
13/08/1936 0:00,60,93.332
14/08/1936 0:00,60,93.332
15/08/1936 0:00,60,83.433
16/08/1936 0:00,59,73.534
17/08/1936 0:00,59,73.534
18/08/1936 0:00,59,72.502
19/08/1936 0:00,59,66.313
20/08/1936 0:00,58,65.281
21/08/1936 0:00,58,65.281
22/08/1936 0:00,58,75.759
23/08/1936 0:00,58,86.236
24/08/1936 0:00,58,86.236
25/08/1936 0:00,58,88.8
26/08/1936 0:00,58,104.186
27/08/1936 0:00,58,106.75
28/08/1936 0:00,58,106.75
29/08/1936 0:00,59,88.521
30/08/1936 0:00,59,70.291
31/08/1936 0:00,59,70.291
1/09/1936 0:00,60,68.823
2/09/1936 0:00,61,60.012
3/09/1936 0:00,61,58.544
4/09/1936 0:00,62,58.544
5/09/1936 0:00,63,60.326
6/09/1936 0:00,63,62.108
7/09/1936 0:00,64,62.108
8/09/1936 0:00,65,62.526
9/09/1936 0:00,65,65.033
10/09/1936 0:00,66,65.451
11/09/1936 0:00,66,65.451
12/09/1936 0:00,67,75.726
13/09/1936 0:00,67,86
14/09/1936 0:00,68,86
15/09/1936 0:00,68,88.166
16/09/1936 0:00,68,101.163
17/09/1936 0:00,69,103.329
18/09/1936 0:00,69,103.329
19/09/1936 0:00,69,85.685
20/09/1936 0:00,69,68.04
21/09/1936 0:00,70,68.04
22/09/1936 0:00,70,70.094
23/09/1936 0:00,70,82.417
24/09/1936 0:00,71,84.471
25/09/1936 0:00,71,84.471
26/09/1936 0:00,71,86.038
27/09/1936 0:00,72,87.604
28/09/1936 0:00,72,87.604
29/09/1936 0:00,73,86.438
30/09/1936 0:00,73,79.442
1/10/1936 0:00,74,78.276
2/10/1936 0:00,75,78.276
3/10/1936 0:00,75,88.546
4/10/1936 0:00,76,98.816
5/10/1936 0:00,76,98.816
6/10/1936 0:00,77,104.672
7/10/1936 0:00,77,139.805
8/10/1936 0:00,78,145.66
9/10/1936 0:00,78,145.66
10/10/1936 0:00,79,168.396
11/10/1936 0:00,79,191.131
12/10/1936 0:00,79,191.131
13/10/1936 0:00,79,180.302
14/10/1936 0:00,79,115.327
15/10/1936 0:00,80,104.498
16/10/1936 0:00,80,104.498
17/10/1936 0:00,80,98.758
18/10/1936 0:00,80,93.017
19/10/1936 0:00,80,93.017
20/10/1936 0:00,80,93.693
21/10/1936 0:00,80,97.752
22/10/1936 0:00,80,98.428
23/10/1936 0:00,80,98.428
24/10/1936 0:00,80,94.393
25/10/1936 0:00,80,90.357
26/10/1936 0:00,81,90.357
27/10/1936 0:00,81,90.956
28/10/1936 0:00,81,94.553
29/10/1936 0:00,81,95.152
30/10/1936 0:00,81,95.152
31/10/1936 0:00,81,120.114
1/11/1936 0:00,81,145.075
2/11/1936 0:00,82,145.075
3/11/1936 0:00,82,143.28
4/11/1936 0:00,82,132.507
5/11/1936 0:00,82,130.712
6/11/1936 0:00,82,130.712
7/11/1936 0:00,82,108.812
8/11/1936 0:00,82,86.912
9/11/1936 0:00,82,86.912
10/11/1936 0:00,83,87.596
11/11/1936 0:00,83,91.703
12/11/1936 0:00,83,92.387
13/11/1936 0:00,83,92.387
14/11/1936 0:00,83,84.327
15/11/1936 0:00,83,76.266
16/11/1936 0:00,83,76.266
17/11/1936 0:00,83,79.724
18/11/1936 0:00,83,100.469
19/11/1936 0:00,83,103.927
20/11/1936 0:00,83,103.927
21/11/1936 0:00,83,131.944
22/11/1936 0:00,83,159.961
23/11/1936 0:00,83,159.961
24/11/1936 0:00,83,157.384
25/11/1936 0:00,83,141.923
26/11/1936 0:00,83,139.346
27/11/1936 0:00,83,139.346
28/11/1936 0:00,83,117.185
29/11/1936 0:00,83,95.023
30/11/1936 0:00,83,95.023
1/12/1936 0:00,83,93.413
2/12/1936 0:00,83,83.75
3/12/1936 0:00,83,82.139
4/12/1936 0:00,83,82.139
5/12/1936 0:00,83,83.448
6/12/1936 0:00,84,84.757
7/12/1936 0:00,84,84.757
8/12/1936 0:00,84,83.384
9/12/1936 0:00,84,75.143
10/12/1936 0:00,85,73.769
11/12/1936 0:00,85,73.769
12/12/1936 0:00,85,66.75
13/12/1936 0:00,86,59.73
14/12/1936 0:00,86,59.73
15/12/1936 0:00,86,59.764
16/12/1936 0:00,86,59.966
17/12/1936 0:00,86,60
18/12/1936 0:00,87,60
19/12/1936 0:00,87,72.279
20/12/1936 0:00,87,84.558
21/12/1936 0:00,87,84.558
22/12/1936 0:00,87,86.705
23/12/1936 0:00,87,99.585
24/12/1936 0:00,87,101.732
25/12/1936 0:00,87,101.732
26/12/1936 0:00,87,91.01
27/12/1936 0:00,87,80.288
28/12/1936 0:00,87,80.288
29/12/1936 0:00,87,81.758
30/12/1936 0:00,87,90.576
31/12/1936 0:00,87,92.046
1/01/1937 0:00,87,92.046
2/01/1937 0:00,87,86.324
3/01/1937 0:00,86,80.602
4/01/1937 0:00,86,80.602
5/01/1937 0:00,86,85.527
6/01/1937 0:00,86,115.08
7/01/1937 0:00,86,120.005
8/01/1937 0:00,85,120.005
9/01/1937 0:00,85,113.403
10/01/1937 0:00,85,106.8
11/01/1937 0:00,85,106.8
12/01/1937 0:00,84,103.508
13/01/1937 0:00,84,83.759
14/01/1937 0:00,84,80.467
15/01/1937 0:00,84,80.467
16/01/1937 0:00,84,81.154
17/01/1937 0:00,83,81.84
18/01/1937 0:00,83,81.84
19/01/1937 0:00,83,83.371
20/01/1937 0:00,83,92.554
21/01/1937 0:00,83,94.085
22/01/1937 0:00,83,94.085
23/01/1937 0:00,83,96.371
24/01/1937 0:00,82,98.656
25/01/1937 0:00,82,98.656
26/01/1937 0:00,82,95.829
27/01/1937 0:00,82,78.864
28/01/1937 0:00,81,76.036
29/01/1937 0:00,81,76.036
30/01/1937 0:00,80,82.139
31/01/1937 0:00,80,88.241
1/02/1937 0:00,80,88.241
2/02/1937 0:00,79,84.45
3/02/1937 0:00,79,61.701
4/02/1937 0:00,78,57.91
5/02/1937 0:00,77,57.91
6/02/1937 0:00,77,59.331
7/02/1937 0:00,76,60.751
8/02/1937 0:00,76,60.751
9/02/1937 0:00,75,63.464
10/02/1937 0:00,75,79.744
11/02/1937 0:00,75,82.457
12/02/1937 0:00,75,82.457
13/02/1937 0:00,74,77.505
14/02/1937 0:00,74,72.552
15/02/1937 0:00,74,72.552
16/02/1937 0:00,74,69.958
17/02/1937 0:00,74,54.393
18/02/1937 0:00,74,51.799
19/02/1937 0:00,73,51.799
20/02/1937 0:00,73,53.69
21/02/1937 0:00,73,55.58
22/02/1937 0:00,73,55.58
23/02/1937 0:00,73,61.548
24/02/1937 0:00,73,97.356
25/02/1937 0:00,73,103.324
26/02/1937 0:00,73,103.324
27/02/1937 0:00,73,93.509
28/02/1937 0:00,73,83.694
1/03/1937 0:00,73,83.694
2/03/1937 0:00,72,81.767
3/03/1937 0:00,72,70.202
4/03/1937 0:00,72,68.274
5/03/1937 0:00,72,68.274
6/03/1937 0:00,72,74.529
7/03/1937 0:00,72,80.784
8/03/1937 0:00,72,80.784
9/03/1937 0:00,71,76.946
10/03/1937 0:00,71,53.919
11/03/1937 0:00,71,50.081
12/03/1937 0:00,71,50.081
13/03/1937 0:00,70,46.359
14/03/1937 0:00,70,42.637
15/03/1937 0:00,70,42.637
16/03/1937 0:00,69,43.171
17/03/1937 0:00,69,46.377
18/03/1937 0:00,69,46.911
19/03/1937 0:00,68,46.911
20/03/1937 0:00,68,56.344
21/03/1937 0:00,68,65.776
22/03/1937 0:00,68,65.776
23/03/1937 0:00,68,64.135
24/03/1937 0:00,68,54.287
25/03/1937 0:00,68,52.646
26/03/1937 0:00,68,52.646
27/03/1937 0:00,68,59.493
28/03/1937 0:00,68,66.339
29/03/1937 0:00,68,66.339
30/03/1937 0:00,68,70.871
31/03/1937 0:00,68,98.064
1/04/1937 0:00,68,102.596
2/04/1937 0:00,68,102.596
3/04/1937 0:00,68,92.447
4/04/1937 0:00,68,82.298
5/04/1937 0:00,68,82.298
6/04/1937 0:00,67,82.021
7/04/1937 0:00,67,80.356
8/04/1937 0:00,67,80.079
9/04/1937 0:00,67,80.079
10/04/1937 0:00,67,118.69
11/04/1937 0:00,66,157.301
12/04/1937 0:00,66,157.301
13/04/1937 0:00,66,152.535
14/04/1937 0:00,66,123.941
15/04/1937 0:00,66,119.175
16/04/1937 0:00,66,119.175
17/04/1937 0:00,66,91.768
18/04/1937 0:00,66,64.36
19/04/1937 0:00,66,64.36
20/04/1937 0:00,66,68.477
21/04/1937 0:00,66,93.18
22/04/1937 0:00,66,97.297
23/04/1937 0:00,66,97.297
24/04/1937 0:00,66,83.648
25/04/1937 0:00,66,69.999
26/04/1937 0:00,66,69.999
27/04/1937 0:00,66,67.541
28/04/1937 0:00,66,52.794
29/04/1937 0:00,65,50.336
30/04/1937 0:00,65,50.336
1/05/1937 0:00,65,54.174
2/05/1937 0:00,65,58.012
3/05/1937 0:00,65,58.012
4/05/1937 0:00,65,60.066
5/05/1937 0:00,65,72.387
6/05/1937 0:00,64,74.44
7/05/1937 0:00,64,74.44
8/05/1937 0:00,64,83.321
9/05/1937 0:00,64,92.201
10/05/1937 0:00,64,92.201
11/05/1937 0:00,64,89.044
12/05/1937 0:00,64,70.1
13/05/1937 0:00,65,66.943
14/05/1937 0:00,65,66.943
15/05/1937 0:00,65,80.649
16/05/1937 0:00,65,94.355
17/05/1937 0:00,65,94.355
18/05/1937 0:00,65,93.188
19/05/1937 0:00,65,86.188
20/05/1937 0:00,65,85.021
21/05/1937 0:00,65,85.021
22/05/1937 0:00,65,74.606
23/05/1937 0:00,65,64.191
24/05/1937 0:00,65,64.191
25/05/1937 0:00,65,62.288
26/05/1937 0:00,65,50.87
27/05/1937 0:00,64,48.967
28/05/1937 0:00,64,48.967
29/05/1937 0:00,64,56.921
30/05/1937 0:00,64,64.875
31/05/1937 0:00,63,64.875
1/06/1937 0:00,63,66.047
2/06/1937 0:00,63,73.077
3/06/1937 0:00,63,74.249
4/06/1937 0:00,63,74.249
5/06/1937 0:00,62,68.998
6/06/1937 0:00,62,63.747
7/06/1937 0:00,62,63.747
8/06/1937 0:00,62,61.553
9/06/1937 0:00,61,48.392
10/06/1937 0:00,61,46.198
11/06/1937 0:00,61,46.198
12/06/1937 0:00,61,44.801
13/06/1937 0:00,60,43.403
14/06/1937 0:00,60,43.403
15/06/1937 0:00,60,42.59
16/06/1937 0:00,60,37.711
17/06/1937 0:00,60,36.898
18/06/1937 0:00,59,36.898
19/06/1937 0:00,59,38.336
20/06/1937 0:00,59,39.773
21/06/1937 0:00,59,39.773
22/06/1937 0:00,59,39.01
23/06/1937 0:00,59,34.432
24/06/1937 0:00,59,33.669
25/06/1937 0:00,59,33.669
26/06/1937 0:00,59,34.875
27/06/1937 0:00,58,36.08
28/06/1937 0:00,58,36.08
29/06/1937 0:00,58,36.154
30/06/1937 0:00,58,36.597
1/07/1937 0:00,58,36.671
2/07/1937 0:00,58,36.671
3/07/1937 0:00,57,35.483
4/07/1937 0:00,57,34.294
5/07/1937 0:00,57,34.294
6/07/1937 0:00,57,34.029
7/07/1937 0:00,57,32.436
8/07/1937 0:00,56,32.171
9/07/1937 0:00,56,32.171
10/07/1937 0:00,56,48.685
11/07/1937 0:00,56,65.198
12/07/1937 0:00,56,65.198
13/07/1937 0:00,55,63.012
14/07/1937 0:00,55,49.893
15/07/1937 0:00,55,47.707
16/07/1937 0:00,55,47.707
17/07/1937 0:00,55,45.924
18/07/1937 0:00,55,44.141
19/07/1937 0:00,55,44.141
20/07/1937 0:00,55,45.115
21/07/1937 0:00,56,50.961
22/07/1937 0:00,56,51.935
23/07/1937 0:00,56,51.935
24/07/1937 0:00,56,49.378
25/07/1937 0:00,56,46.82
26/07/1937 0:00,56,46.82
27/07/1937 0:00,57,45.795
28/07/1937 0:00,57,39.645
29/07/1937 0:00,57,38.62
30/07/1937 0:00,57,38.62
31/07/1937 0:00,58,41.066
1/08/1937 0:00,58,43.511
2/08/1937 0:00,58,43.511
3/08/1937 0:00,59,45.068
4/08/1937 0:00,59,54.407
5/08/1937 0:00,59,55.964
6/08/1937 0:00,59,55.964
7/08/1937 0:00,59,47.954
8/08/1937 0:00,60,39.943
9/08/1937 0:00,60,39.943
10/08/1937 0:00,60,39.31
11/08/1937 0:00,60,35.514
12/08/1937 0:00,60,34.881
13/08/1937 0:00,60,34.881
14/08/1937 0:00,60,36.323
15/08/1937 0:00,60,37.764
16/08/1937 0:00,59,37.764
17/08/1937 0:00,59,37.392
18/08/1937 0:00,59,35.158
19/08/1937 0:00,59,34.786
20/08/1937 0:00,58,34.786
21/08/1937 0:00,58,40.029
22/08/1937 0:00,58,45.271
23/08/1937 0:00,58,45.271
24/08/1937 0:00,58,44.134
25/08/1937 0:00,58,37.311
26/08/1937 0:00,58,36.174
27/08/1937 0:00,58,36.174
28/08/1937 0:00,58,34.912
29/08/1937 0:00,59,33.649
30/08/1937 0:00,59,33.649
31/08/1937 0:00,59,33.905
1/09/1937 0:00,60,35.438
2/09/1937 0:00,61,35.694
3/09/1937 0:00,61,35.694
4/09/1937 0:00,62,35.777
5/09/1937 0:00,63,35.86
6/09/1937 0:00,63,35.86
7/09/1937 0:00,64,35.919
8/09/1937 0:00,65,36.27
9/09/1937 0:00,65,36.328
10/09/1937 0:00,66,36.328
11/09/1937 0:00,66,43.922
12/09/1937 0:00,67,51.516
13/09/1937 0:00,67,51.516
14/09/1937 0:00,68,50.787
15/09/1937 0:00,68,46.414
16/09/1937 0:00,68,45.685
17/09/1937 0:00,69,45.685
18/09/1937 0:00,69,46.825
19/09/1937 0:00,69,47.965
20/09/1937 0:00,69,47.965
21/09/1937 0:00,70,47.585
22/09/1937 0:00,70,45.306
23/09/1937 0:00,70,44.926
24/09/1937 0:00,71,44.926
25/09/1937 0:00,71,44.257
26/09/1937 0:00,71,43.587
27/09/1937 0:00,72,43.587
28/09/1937 0:00,72,43.673
29/09/1937 0:00,73,44.19
30/09/1937 0:00,73,44.276
1/10/1937 0:00,74,44.276
2/10/1937 0:00,75,44.33
3/10/1937 0:00,75,44.384
4/10/1937 0:00,76,44.384
5/10/1937 0:00,76,44.755
6/10/1937 0:00,77,46.979
7/10/1937 0:00,77,47.35
8/10/1937 0:00,78,47.35
9/10/1937 0:00,78,45.537
10/10/1937 0:00,79,43.723
11/10/1937 0:00,79,43.723
12/10/1937 0:00,79,43.36
13/10/1937 0:00,79,41.185
14/10/1937 0:00,79,40.822
15/10/1937 0:00,80,40.822
16/10/1937 0:00,80,38.908
17/10/1937 0:00,80,36.993
18/10/1937 0:00,80,36.993
