Trading Date,Mean Stored,Daily Stored
10Apr94,2951,3082.616
11Apr94,2945,3060.69
12Apr94,2940,3032.45
13Apr94,2935,3027.972
14Apr94,2930,3035.513
15Apr94,2924,3023.95
16Apr94,2919,3032.232
17Apr94,2913,3027.914
18Apr94,2907,3023.886
19Apr94,2902,3025.936
20Apr94,2896,3079.152
21Apr94,2891,3173.79
22Apr94,2886,3204.956
23Apr94,2881,3208.916
24Apr94,2876,3204.206
25Apr94,2872,3208.375
26Apr94,2868,3206.566
27Apr94,2864,3187.353
28Apr94,2861,3163.467
29Apr94,2858,3145.374
30Apr94,2856,3128.385
01May94,2854,3112.395
02May94,2853,3093.114
03May94,2852,3066.245
04May94,2851,3053.135
05May94,2850,3039.973
06May94,2850,3013.091
07May94,2849,2986.683
08May94,2848,2961.746
09May94,2848,2940.237
10May94,2847,2915.434
11May94,2846,2884.049
12May94,2845,2851.888
13May94,2844,2832.035
14May94,2843,2803.072
15May94,2841,2785.218
16May94,2839,2783.792
17May94,2837,2762.8
18May94,2835,2734.28
19May94,2833,2724.983
20May94,2830,2800.879
21May94,2828,2872.392
22May94,2825,2905.761
23May94,2822,2916.46
24May94,2819,2943.146
25May94,2816,2971.002
26May94,2813,2984.27
27May94,2811,3001.147
28May94,2808,3081.309
29May94,2806,3187.037
30May94,2803,3263.437
31May94,2801,3307.795
01Jun94,2799,3318.64
02Jun94,2796,3318.964
03Jun94,2794,3311.73
04Jun94,2792,3302.236
05Jun94,2789,3296.152
06Jun94,2787,3285.729
07Jun94,2784,3277.95
08Jun94,2782,3256.877
09Jun94,2779,3232.139
10Jun94,2776,3219.133
11Jun94,2773,3214.82
12Jun94,2769,3236.687
13Jun94,2764,3257.277
14Jun94,2760,3260.025
15Jun94,2754,3249.381
16Jun94,2748,3233.292
17Jun94,2742,3221.447
18Jun94,2735,3204.878
19Jun94,2727,3205.26
20Jun94,2719,3236.362
21Jun94,2711,3224.979
22Jun94,2702,3216.589
23Jun94,2692,3206.427
24Jun94,2683,3193.588
25Jun94,2672,3224.082
26Jun94,2662,3321.802
27Jun94,2651,3378.878
28Jun94,2640,3398.652
29Jun94,2629,3390.023
30Jun94,2618,3372.163
01Jul94,2607,3353.027
02Jul94,2596,3342.594
03Jul94,2585,3329.279
04Jul94,2574,3314.344
05Jul94,2563,3297.382
06Jul94,2553,3387.545
07Jul94,2542,3406.232
08Jul94,2532,3429.522
09Jul94,2521,3444.1
10Jul94,2511,3448.558
11Jul94,2501,3464.444
12Jul94,2490,3453.146
13Jul94,2480,3429.524
14Jul94,2470,3400.64
15Jul94,2460,3367.53
16Jul94,2450,3336.689
17Jul94,2441,3327.414
18Jul94,2431,3346.665
19Jul94,2422,3349.761
20Jul94,2413,3333.608
21Jul94,2405,3309.58
22Jul94,2396,3292.633
23Jul94,2388,3299.355
24Jul94,2380,3293.634
25Jul94,2372,3282.794
26Jul94,2365,3261.452
27Jul94,2358,3248.576
28Jul94,2351,3242.334
29Jul94,2345,3229.498
30Jul94,2338,3213.858
31Jul94,2332,3191.635
01Aug94,2326,3167.705
02Aug94,2320,3132.164
03Aug94,2313,3124.524
04Aug94,2306,3165.886
05Aug94,2299,3171.174
06Aug94,2292,3156.796
07Aug94,2285,3137.168
08Aug94,2277,3119.712
09Aug94,2270,3115.407
10Aug94,2263,3101.017
11Aug94,2255,3073.375
12Aug94,2248,3041.449
13Aug94,2241,3014.861
14Aug94,2234,3061.004
15Aug94,2227,3179.731
16Aug94,2221,3208.584
17Aug94,2215,3201.501
18Aug94,2210,3195.539
19Aug94,2205,3179.482
20Aug94,2200,3157.547
21Aug94,2197,3134.962
22Aug94,2194,3112.581
23Aug94,2191,3080.921
24Aug94,2189,3052.619
25Aug94,2188,3037.088
26Aug94,2186,3027.511
27Aug94,2185,2999.912
28Aug94,2185,2974.125
29Aug94,2184,2958.182
30Aug94,2184,2978.631
31Aug94,2185,2974.985
01Sep94,2186,2959.233
02Sep94,2187,2934.297
03Sep94,2188,2901.771
04Sep94,2190,2875.04
05Sep94,2193,2845.014
06Sep94,2195,2812.853
07Sep94,2198,2794.557
08Sep94,2202,2824.478
09Sep94,2206,2806.413
10Sep94,2210,2777.15
11Sep94,2215,2747.469
12Sep94,2221,2728.362
13Sep94,2227,2690.457
14Sep94,2233,2652.741
15Sep94,2240,2615.774
16Sep94,2248,2582.089
17Sep94,2256,2557.258
18Sep94,2264,2550.571
19Sep94,2272,2539.149
20Sep94,2281,2550.686
21Sep94,2289,2565.651
22Sep94,2298,2558.238
23Sep94,2307,2557.797
24Sep94,2317,2537.268
25Sep94,2326,2513.721
26Sep94,2335,2502.711
27Sep94,2344,2492.761
28Sep94,2353,2475.225
29Sep94,2362,2459.264
30Sep94,2370,2452.943
01Oct94,2379,2436.481
02Oct94,2387,2407.613
03Oct94,2396,2386.736
04Oct94,2404,2356.401
05Oct94,2413,2333.113
06Oct94,2421,2305.016
07Oct94,2429,2280.127
08Oct94,2437,2254.426
09Oct94,2444,2232.878
10Oct94,2452,2221.521
11Oct94,2459,2209.852
12Oct94,2466,2203.128
13Oct94,2473,2195.279
14Oct94,2479,2185.706
15Oct94,2486,2173.667
16Oct94,2493,2168.259
17Oct94,2499,2159.629
18Oct94,2506,2141.668
19Oct94,2512,2127.475
20Oct94,2519,2115.276
21Oct94,2526,2100.175
22Oct94,2533,2071.195
23Oct94,2540,2059.388
24Oct94,2548,2044.318
25Oct94,2556,2032.647
26Oct94,2564,2018.301
27Oct94,2573,2015.478
28Oct94,2582,2017.53
29Oct94,2591,2015.545
30Oct94,2600,2029.86
31Oct94,2610,2039.026
01Nov94,2620,2041.282
02Nov94,2630,2050.945
03Nov94,2640,2048.746
04Nov94,2650,2049.56
05Nov94,2660,2067.632
06Nov94,2670,2107.875
07Nov94,2679,2301.206
08Nov94,2689,2733.073
09Nov94,2698,2976.821
10Nov94,2707,3088.778
11Nov94,2716,3143.695
12Nov94,2725,3165.049
13Nov94,2735,3201.015
14Nov94,2744,3224.208
15Nov94,2753,3227.58
16Nov94,2763,3270.064
17Nov94,2773,3308.493
18Nov94,2783,3344
19Nov94,2794,3374.757
20Nov94,2804,3359.376
21Nov94,2816,3345.922
22Nov94,2827,3431.882
23Nov94,2838,3495.021
24Nov94,2850,3505.393
25Nov94,2863,3486.745
26Nov94,2875,3462.382
27Nov94,2888,3445.972
28Nov94,2901,3437.635
29Nov94,2915,3470.169
30Nov94,2928,3485.862
01Dec94,2942,3478.89
02Dec94,2956,3487.85
03Dec94,2971,3490.592
04Dec94,2986,3486.603
05Dec94,3001,3481.367
06Dec94,3017,3459.525
07Dec94,3034,3444.986
08Dec94,3051,3438.539
09Dec94,3069,3441.554
10Dec94,3087,3448.004
11Dec94,3105,3460.245
12Dec94,3124,3459.892
13Dec94,3143,3449.831
14Dec94,3163,3436.035
15Dec94,3183,3425.569
16Dec94,3202,3415.119
17Dec94,3222,3408.604
18Dec94,3241,3413.742
19Dec94,3260,3426.316
20Dec94,3278,3422.223
21Dec94,3295,3427.094
22Dec94,3312,3423.748
23Dec94,3327,3429.855
24Dec94,3341,3405.972
25Dec94,3355,3411.646
26Dec94,3367,3417.38
27Dec94,3379,3405.953
28Dec94,3388,3396.345
29Dec94,3397,3376.457
30Dec94,3404,3389.97
31Dec94,3410,3438.386
01Jan95,3415,3485.55
02Jan95,3418,3505.557
03Jan95,3421,3579.802
04Jan95,3423,3586.803
05Jan95,3424,3578.768
06Jan95,3425,3555.745
07Jan95,3425,3534.518
08Jan95,3424,3558.11
09Jan95,3423,3633.309
10Jan95,3422,3643.599
11Jan95,3420,3648.202
12Jan95,3417,3646.883
13Jan95,3414,3644.641
14Jan95,3411,3631.132
15Jan95,3408,3624.669
16Jan95,3405,3617.679
17Jan95,3401,3595.499
18Jan95,3397,3569.717
19Jan95,3393,3548.838
20Jan95,3389,3538.944
21Jan95,3384,3526.275
22Jan95,3380,3521.85
23Jan95,3375,3602.575
24Jan95,3369,3672.503
25Jan95,3363,3705.253
26Jan95,3358,3718.877
27Jan95,3351,3712.234
28Jan95,3345,3703.685
29Jan95,3339,3701.576
30Jan95,3332,3687.088
31Jan95,3325,3667.474
01Feb95,3318,3644.024
02Feb95,3310,3632.246
03Feb95,3303,3653.299
04Feb95,3296,3659.372
05Feb95,3289,3659.693
06Feb95,3282,3656.586
07Feb95,3275,3646.138
08Feb95,3269,3645.692
09Feb95,3262,3642.146
10Feb95,3256,3627.336
11Feb95,3250,3621.976
12Feb95,3244,3603.771
13Feb95,3238,3587.155
14Feb95,3232,3561.507
15Feb95,3227,3533.294
16Feb95,3222,3501.145
17Feb95,3217,3471.57
18Feb95,3211,3447.54
19Feb95,3206,3422.874
20Feb95,3201,3402.47
21Feb95,3196,3386.946
22Feb95,3191,3369.539
23Feb95,3185,3351.915
24Feb95,3180,3335.311
25Feb95,3174,3317.772
26Feb95,3169,3305.375
27Feb95,3163,3275.856
28Feb95,3157,3243.823
01Mar95,3151,3226.663
02Mar95,3146,3198.884
03Mar95,3140,3178.35
04Mar95,3134,3155.308
05Mar95,3129,3132.825
06Mar95,3124,3117.694
07Mar95,3119,3091.122
08Mar95,3114,3060.16
09Mar95,3109,3038.06
10Mar95,3105,3014.908
11Mar95,3100,3018.435
12Mar95,3097,3041.6
13Mar95,3093,3056.709
14Mar95,3089,3082.324
15Mar95,3086,3088.726
16Mar95,3083,3106.916
17Mar95,3080,3104.475
18Mar95,3078,3106.409
19Mar95,3075,3124.274
20Mar95,3073,3287.222
21Mar95,3070,3395.889
22Mar95,3068,3523.966
23Mar95,3066,3659.433
24Mar95,3063,3750.209
25Mar95,3059,3787.075
26Mar95,3055,4006.599
27Mar95,3051,4128.659
28Mar95,3046,4162.339
29Mar95,3040,4159.797
30Mar95,3033,4150.923
31Mar95,3027,4155.191
01Apr95,3020,4145.097
02Apr95,3012,4150.173
03Apr95,3004,4154.588
04Apr95,2995,4145.264
05Apr95,2986,4132.622
06Apr95,2976,4114.9
07Apr95,2966,4099.377
08Apr95,2961,4119.005
09Apr95,2956,4224.612
10Apr95,2951,4272.381
11Apr95,2945,4359.639
12Apr95,2940,4426.144
13Apr95,2935,4455.509
14Apr95,2930,4451.21
15Apr95,2924,4428.938
16Apr95,2919,4409.366
17Apr95,2913,4384.788
18Apr95,2907,4358.163
19Apr95,2902,4327.548
20Apr95,2896,4297.591
21Apr95,2891,4339.817
22Apr95,2886,4355.627
23Apr95,2881,4353.817
24Apr95,2876,4351.262
25Apr95,2872,4330.929
26Apr95,2868,4320.834
27Apr95,2864,4318.014
28Apr95,2861,4302.799
29Apr95,2858,4284.058
30Apr95,2856,4261.177
01May95,2854,4236.864
02May95,2853,4221.396
03May95,2852,4195.828
04May95,2851,4166.701
05May95,2850,4147.314
06May95,2850,4129.161
07May95,2849,4108.768
08May95,2848,4088.203
09May95,2848,4056.081
10May95,2847,4010.912
11May95,2846,3965.992
12May95,2845,3928.563
13May95,2844,3908.6
14May95,2843,3874.476
15May95,2841,3860.067
16May95,2839,3952.539
17May95,2837,3998.456
18May95,2835,4021.791
19May95,2833,4010.956
20May95,2830,3986.848
21May95,2828,3954.915
22May95,2825,3922.258
23May95,2822,3891.378
24May95,2819,3851.39
25May95,2816,3805.277
26May95,2813,3766.517
27May95,2811,3727.562
28May95,2808,3730.141
29May95,2806,3761.471
30May95,2803,3800.341
31May95,2801,3839.021
01Jun95,2799,3855.531
02Jun95,2796,3845.36
03Jun95,2794,3842.793
04Jun95,2792,3825.539
05Jun95,2789,3812.547
06Jun95,2787,3791.11
07Jun95,2784,3761.606
08Jun95,2782,3728.441
09Jun95,2779,3691.877
10Jun95,2776,3690.034
11Jun95,2773,3671.859
12Jun95,2769,3657.413
13Jun95,2764,3654.651
14Jun95,2760,3635.237
15Jun95,2754,3610.892
16Jun95,2748,3583.823
17Jun95,2742,3562.348
18Jun95,2735,3543.657
19Jun95,2727,3525.785
20Jun95,2719,3488.606
21Jun95,2711,3453.096
22Jun95,2702,3413.507
23Jun95,2692,3385.107
24Jun95,2683,3350.87
25Jun95,2672,3325.193
26Jun95,2662,3311.942
27Jun95,2651,3307.281
28Jun95,2640,3303.765
29Jun95,2629,3290.443
30Jun95,2618,3287.852
01Jul95,2607,3286.312
02Jul95,2596,3273.659
03Jul95,2585,3258.371
04Jul95,2574,3233.861
05Jul95,2563,3225.322
06Jul95,2553,3225.885
07Jul95,2542,3229.63
08Jul95,2532,3217.424
09Jul95,2521,3211.669
10Jul95,2511,3202.177
11Jul95,2501,3177.613
12Jul95,2490,3151.393
13Jul95,2480,3141.142
14Jul95,2470,3150.158
15Jul95,2460,3162.536
16Jul95,2450,3183.554
17Jul95,2441,3182.717
18Jul95,2431,3166.495
19Jul95,2422,3134.158
20Jul95,2413,3121.474
21Jul95,2405,3116.815
22Jul95,2396,3108.141
23Jul95,2388,3110.519
24Jul95,2380,3102.217
25Jul95,2372,3069.049
26Jul95,2365,3040.194
27Jul95,2358,3012.098
28Jul95,2351,2984.043
29Jul95,2345,2946.439
30Jul95,2338,2921.798
31Jul95,2332,2893.4
01Aug95,2326,2857.517
02Aug95,2320,2815.546
03Aug95,2313,2778.681
04Aug95,2306,2745.074
05Aug95,2299,2705.764
06Aug95,2292,2678.104
07Aug95,2285,2647.94
08Aug95,2277,2610.257
09Aug95,2270,2576.326
10Aug95,2263,2590.808
11Aug95,2255,2582.383
12Aug95,2248,2558.407
13Aug95,2241,2537.88
14Aug95,2234,2519.114
15Aug95,2227,2489.7
16Aug95,2221,2457.113
17Aug95,2215,2433.313
18Aug95,2210,2472.914
19Aug95,2205,2589.541
20Aug95,2200,2607.39
21Aug95,2197,2605.487
22Aug95,2194,2615.963
23Aug95,2191,2617.643
24Aug95,2189,2600.805
25Aug95,2188,2611.543
26Aug95,2186,2591.737
27Aug95,2185,2573.727
28Aug95,2185,2555.04
29Aug95,2184,2607.279
30Aug95,2184,2600.074
31Aug95,2185,2580.291
01Sep95,2186,2578.203
02Sep95,2187,2625.863
03Sep95,2188,2719.009
04Sep95,2190,2732.722
05Sep95,2193,2722.797
06Sep95,2195,2770.366
07Sep95,2198,2880.207
08Sep95,2202,2959.031
09Sep95,2206,2975.129
10Sep95,2210,2968.094
11Sep95,2215,2953.593
12Sep95,2221,2933.852
13Sep95,2227,2927.61
14Sep95,2233,2927.923
15Sep95,2240,2945.589
16Sep95,2248,3089.982
17Sep95,2256,3160.622
18Sep95,2264,3185.067
19Sep95,2272,3190.171
20Sep95,2281,3183.091
21Sep95,2289,3165.258
22Sep95,2298,3173.483
23Sep95,2307,3298.808
24Sep95,2317,3334.489
25Sep95,2326,3419.948
26Sep95,2335,3451.94
27Sep95,2344,3441.466
28Sep95,2353,3456.778
29Sep95,2362,3526.099
30Sep95,2370,3576.801
01Oct95,2379,3599.453
02Oct95,2387,3612.473
03Oct95,2396,3608.051
04Oct95,2404,3591.445
05Oct95,2413,3601.759
06Oct95,2421,3646.975
07Oct95,2429,3670.17
08Oct95,2437,3680.652
09Oct95,2444,3683.934
10Oct95,2452,3686.347
11Oct95,2459,3676.528
12Oct95,2466,3665.491
13Oct95,2473,3682.821
14Oct95,2479,3675.421
15Oct95,2486,3683.139
16Oct95,2493,3718.928
17Oct95,2499,3713.4
18Oct95,2506,3706.178
19Oct95,2512,3717.487
20Oct95,2519,3707.414
21Oct95,2526,3714.661
22Oct95,2533,3741.362
23Oct95,2540,3741.105
24Oct95,2548,3726.676
25Oct95,2556,3704.247
26Oct95,2564,3679.467
27Oct95,2573,3656.996
28Oct95,2582,3631.794
29Oct95,2591,3622.677
30Oct95,2600,3611.556
31Oct95,2610,3648.979
01Nov95,2620,3719.419
02Nov95,2630,3724.58
03Nov95,2640,3710.435
04Nov95,2650,3692.011
05Nov95,2660,3695.366
06Nov95,2670,3675.399
07Nov95,2679,3652.511
08Nov95,2689,3630.92
09Nov95,2698,3612.557
10Nov95,2707,3618.422
11Nov95,2716,3654.945
12Nov95,2725,3706.747
13Nov95,2735,3725.383
14Nov95,2744,3730.908
15Nov95,2753,3722.773
16Nov95,2763,3710.747
17Nov95,2773,3695.54
18Nov95,2783,3670.533
19Nov95,2794,3665.887
20Nov95,2804,3687.676
21Nov95,2816,3684.251
22Nov95,2827,3660.242
23Nov95,2838,3635.187
24Nov95,2850,3609.311
25Nov95,2863,3585.466
26Nov95,2875,3607.096
27Nov95,2888,3650.724
28Nov95,2901,3671.079
29Nov95,2915,3664.691
30Nov95,2928,3651.653
01Dec95,2942,3650.155
02Dec95,2956,3658.886
03Dec95,2971,3768.28
04Dec95,2986,3820.01
05Dec95,3001,3869.863
06Dec95,3017,3932.583
07Dec95,3034,3969.612
08Dec95,3051,4015.038
09Dec95,3069,4047.023
10Dec95,3087,4065.076
11Dec95,3105,4071.087
12Dec95,3124,4083.848
13Dec95,3143,4267.315
14Dec95,3163,4708.181
15Dec95,3183,4820.884
16Dec95,3202,4778.019
17Dec95,3222,4716.235
18Dec95,3241,4703.918
19Dec95,3260,4638.701
20Dec95,3278,4567.536
21Dec95,3295,4481.547
22Dec95,3312,4458.21
23Dec95,3327,4524.269
24Dec95,3341,4635.315
25Dec95,3355,4687.981
26Dec95,3367,4669.121
27Dec95,3379,4635.701
28Dec95,3388,4601.607
29Dec95,3397,4790.938
30Dec95,3404,4828.734
31Dec95,3410,4792.512
01Jan96,3415,4727.037
02Jan96,3418,4656.875
03Jan96,3421,4588.109
04Jan96,3423,4526.854
05Jan96,3424,4480.392
06Jan96,3425,4427.887
07Jan96,3425,4371.905
08Jan96,3424,4314.617
09Jan96,3423,4257.219
10Jan96,3422,4213.89
11Jan96,3420,4174.246
12Jan96,3417,4126.241
13Jan96,3414,4095.947
14Jan96,3411,4109.326
15Jan96,3408,4151.72
16Jan96,3405,4156.606
17Jan96,3401,4140.096
18Jan96,3397,4102.498
19Jan96,3393,4070.456
20Jan96,3389,4032.117
21Jan96,3384,4005.297
22Jan96,3380,3992.383
23Jan96,3375,3976.05
24Jan96,3369,4031.59
25Jan96,3363,4037.256
26Jan96,3358,4011.966
27Jan96,3351,3993.183
28Jan96,3345,3999.948
29Jan96,3339,4009.609
30Jan96,3332,3992.058
31Jan96,3325,3967.987
01Feb96,3318,3942.176
02Feb96,3310,3914.175
03Feb96,3303,3889.554
04Feb96,3296,3930.156
05Feb96,3289,3993.209
06Feb96,3282,4005.411
07Feb96,3275,3989.84
08Feb96,3269,3996.672
09Feb96,3262,4012.741
10Feb96,3256,4008.148
11Feb96,3250,3996.005
12Feb96,3244,3982.87
13Feb96,3238,4029.84
14Feb96,3232,4062.518
15Feb96,3227,4055.737
16Feb96,3222,4018.128
17Feb96,3217,3978.038
18Feb96,3211,3942.984
19Feb96,3206,3901.196
20Feb96,3201,3881.895
21Feb96,3196,3863.455
22Feb96,3191,3829.409
23Feb96,3185,3791.914
24Feb96,3180,3761.326
25Feb96,3174,3732.62
26Feb96,3169,3696.158
27Feb96,3163,3667.093
28Feb96,3157,3632.691
29Feb96,3151,3586.08
01Mar96,3146,3538.413
02Mar96,3140,3502.884
03Mar96,3134,3516.585
04Mar96,3129,3574.646
05Mar96,3124,3594.012
06Mar96,3119,3591.467
07Mar96,3114,3570.189
08Mar96,3109,3537.518
09Mar96,3105,3504.891
10Mar96,3100,3477.079
11Mar96,3097,3431.814
12Mar96,3093,3391.384
13Mar96,3089,3356.539
14Mar96,3086,3323.507
15Mar96,3083,3299.267
16Mar96,3080,3285.389
17Mar96,3078,3268.329
18Mar96,3075,3243.728
19Mar96,3073,3260.006
20Mar96,3070,3279.032
21Mar96,3068,3279.203
22Mar96,3066,3271.638
23Mar96,3063,3286.146
24Mar96,3059,3288.828
25Mar96,3055,3279.043
26Mar96,3051,3262.639
27Mar96,3046,3239.915
28Mar96,3040,3211.809
29Mar96,3033,3185.416
30Mar96,3027,3155.934
31Mar96,3020,3126.032
01Apr96,3012,3136.524
02Apr96,3004,3141.037
03Apr96,2995,3146.409
04Apr96,2986,3212.486
05Apr96,2976,3296
06Apr96,2966,3338.566
07Apr96,2961,3358.294
08Apr96,2956,3364.387
09Apr96,2951,3367.539
10Apr96,2945,3401.22
11Apr96,2940,3427.31
12Apr96,2935,3449.97
13Apr96,2930,3471.547
14Apr96,2924,3489.926
15Apr96,2919,3682.292
16Apr96,2913,3852.804
17Apr96,2907,3926.204
18Apr96,2902,3958.291
19Apr96,2896,3965.315
20Apr96,2891,3970.154
21Apr96,2886,3990.933
22Apr96,2881,4030.016
23Apr96,2876,4043.991
24Apr96,2872,4044.014
25Apr96,2868,4021.827
26Apr96,2864,3998.308
27Apr96,2861,3980.436
28Apr96,2858,3960.298
29Apr96,2856,3995.455
30Apr96,2854,4017.15
01May96,2853,4037.494
02May96,2852,4025.726
03May96,2851,4007.062
04May96,2850,3983.508
05May96,2850,3961.149
06May96,2849,3937.975
07May96,2848,3907.692
08May96,2848,3880.2
09May96,2847,3891.606
10May96,2846,3874.012
11May96,2845,3853.348
12May96,2844,3862.213
13May96,2843,3896.322
14May96,2841,3883.459
15May96,2839,3876.347
16May96,2837,3868.453
17May96,2835,3884.64
18May96,2833,3869.628
19May96,2830,3845.361
20May96,2828,3819.197
21May96,2825,3788.946
22May96,2822,3756.219
23May96,2819,3770.721
24May96,2816,3768.112
25May96,2813,3785.058
26May96,2811,3819.529
27May96,2808,3819.551
28May96,2806,3805.519
29May96,2803,3789.855
30May96,2801,3776.821
31May96,2799,3777.371
01Jun96,2796,3779.423
02Jun96,2794,3774.317
03Jun96,2792,3756.445
04Jun96,2789,3757.402
05Jun96,2787,3756.42
06Jun96,2784,3757.728
07Jun96,2782,3752.625
08Jun96,2779,3755.069
09Jun96,2776,3816.996
10Jun96,2773,3852.267
11Jun96,2769,3849.801
12Jun96,2764,3823.376
13Jun96,2760,3790.254
14Jun96,2754,3751.468
15Jun96,2748,3715.434
16Jun96,2742,3702.567
17Jun96,2735,3685.083
18Jun96,2727,3648.456
19Jun96,2719,3611.922
20Jun96,2711,3573.683
21Jun96,2702,3537.512
22Jun96,2692,3507.066
23Jun96,2683,3480.769
24Jun96,2672,3478.312
25Jun96,2662,3465.206
26Jun96,2651,3457.343
27Jun96,2640,3444.096
28Jun96,2629,3417.48
29Jun96,2618,3401.212
30Jun96,2607,3384.129
01Jul96,2596,3396.633
02Jul96,2585,3377.455
03Jul96,2574,3348.182
04Jul96,2563,3306.874
05Jul96,2553,3265.913
06Jul96,2542,3225.268
07Jul96,2532,3196.42
08Jul96,2521,3173.436
09Jul96,2511,3139.746
10Jul96,2501,3100.169
11Jul96,2490,3064.953
12Jul96,2480,3036.906
13Jul96,2470,3010.133
14Jul96,2460,2982.782
15Jul96,2450,2964.84
16Jul96,2441,2941.239
17Jul96,2431,2927.546
18Jul96,2422,2921.077
19Jul96,2413,2912.055
20Jul96,2405,2898.734
21Jul96,2396,2889.51
22Jul96,2388,2879.56
23Jul96,2380,2878.653
24Jul96,2372,2867.672
25Jul96,2365,2859.573
26Jul96,2358,2847.526
27Jul96,2351,2839.588
28Jul96,2345,2831.962
29Jul96,2338,2815.685
30Jul96,2332,2787.094
31Jul96,2326,2751.304
01Aug96,2320,2714.803
02Aug96,2313,2685.302
03Aug96,2306,2668.581
04Aug96,2299,2657.316
05Aug96,2292,2655.096
06Aug96,2285,2665.506
07Aug96,2277,2655.196
08Aug96,2270,2627.217
09Aug96,2263,2601.783
10Aug96,2255,2575.83
11Aug96,2248,2555.304
12Aug96,2241,2528.899
13Aug96,2234,2492.385
14Aug96,2227,2454.884
15Aug96,2221,2423.216
16Aug96,2215,2402.704
17Aug96,2210,2373.521
18Aug96,2205,2350.61
19Aug96,2200,2331.366
20Aug96,2197,2296.697
21Aug96,2194,2298.269
22Aug96,2191,2296.196
23Aug96,2189,2287.035
24Aug96,2188,2263.252
25Aug96,2186,2246.021
26Aug96,2185,2225.852
27Aug96,2185,2203.936
28Aug96,2184,2189.286
29Aug96,2184,2167.016
30Aug96,2185,2132.83
31Aug96,2186,2100.077
01Sep96,2187,2070.217
02Sep96,2188,2041.596
03Sep96,2190,2015.625
04Sep96,2193,1989.441
05Sep96,2195,1993.088
06Sep96,2198,2028.105
07Sep96,2202,2048.966
08Sep96,2206,2053.071
09Sep96,2210,2063.595
10Sep96,2215,2075.981
11Sep96,2221,2083.564
12Sep96,2227,2079.722
13Sep96,2233,2100.689
14Sep96,2240,2110.127
15Sep96,2248,2136.989
16Sep96,2256,2159.938
17Sep96,2264,2167.303
18Sep96,2272,2182.114
19Sep96,2281,2225.067
20Sep96,2289,2229.471
21Sep96,2298,2225.19
22Sep96,2307,2216.499
23Sep96,2317,2202.517
24Sep96,2326,2188.787
25Sep96,2335,2170.488
26Sep96,2344,2160.458
27Sep96,2353,2161.895
28Sep96,2362,2186.929
29Sep96,2370,2202.105
30Sep96,2379,2198.643
01Oct96,2387,2180.191
02Oct96,2396,2303.727
03Oct96,2404,2446.315
04Oct96,2413,2501.981
05Oct96,2421,2516.088
06Oct96,2429,2524.297
07Oct96,2437,2604.905
08Oct96,2444,2799.994
09Oct96,2452,2862.266
10Oct96,2459,2870.696
11Oct96,2466,2855.546
12Oct96,2473,2845.867
13Oct96,2479,2846.104
14Oct96,2486,2933.097
15Oct96,2493,2933.702
16Oct96,2499,2918.542
17Oct96,2506,2894.221
18Oct96,2512,2879.029
19Oct96,2519,2863.624
20Oct96,2526,2887.667
21Oct96,2533,2958.105
22Oct96,2540,3058.605
23Oct96,2548,3176.327
24Oct96,2556,3198.52
25Oct96,2564,3194.149
26Oct96,2573,3173.591
27Oct96,2582,3145.324
28Oct96,2591,3125.472
29Oct96,2600,3116.862
30Oct96,2610,3107.809
31Oct96,2620,3096.672
01Nov96,2630,3088.034
02Nov96,2640,3067.796
03Nov96,2650,3049.146
04Nov96,2660,3026.773
05Nov96,2670,3003.579
06Nov96,2679,2977.903
07Nov96,2689,2957.563
08Nov96,2698,2926.547
09Nov96,2707,2897.84
10Nov96,2716,2870.223
11Nov96,2725,2843.781
12Nov96,2735,2828.479
13Nov96,2744,2814.582
14Nov96,2753,2821.128
15Nov96,2763,2806.443
16Nov96,2773,2799.841
17Nov96,2783,2795.844
18Nov96,2794,2785.275
19Nov96,2804,2777.572
20Nov96,2816,2834.318
21Nov96,2827,2860.246
22Nov96,2838,2867.584
23Nov96,2850,2864.27
24Nov96,2863,2861.565
25Nov96,2875,2866.789
26Nov96,2888,2861.532
27Nov96,2901,2877.393
28Nov96,2915,2906.407
29Nov96,2928,2905.909
30Nov96,2942,2911.981
01Dec96,2956,2913.247
02Dec96,2971,2939.906
03Dec96,2986,2952.429
04Dec96,3001,2961.892
05Dec96,3017,2962.832
06Dec96,3034,2948.561
07Dec96,3051,2927.792
08Dec96,3069,2930.203
09Dec96,3087,2922.413
10Dec96,3105,2903.231
11Dec96,3124,2888.278
12Dec96,3143,2896.992
13Dec96,3163,2884.641
14Dec96,3183,2864.044
15Dec96,3202,2861.261
16Dec96,3222,2861
17Dec96,3241,2843.211
18Dec96,3260,2859.387
19Dec96,3278,2876.434
20Dec96,3295,2882.455
21Dec96,3312,2907.144
22Dec96,3327,2940.306
23Dec96,3341,2953.532
24Dec96,3355,2958.754
25Dec96,3367,2970.357
26Dec96,3379,2977.367
27Dec96,3388,2990.136
28Dec96,3397,3003.398
29Dec96,3404,3006.655
30Dec96,3410,3010.415
31Dec96,3415,3026.453
01Jan97,3418,3035.133
02Jan97,3421,3045.682
03Jan97,3423,3055.058
04Jan97,3424,3058.076
05Jan97,3425,3048.661
06Jan97,3425,3024.365
07Jan97,3424,3000.38
08Jan97,3423,2975.886
09Jan97,3422,2954.424
10Jan97,3420,2935.338
11Jan97,3417,2919.928
12Jan97,3414,2933.74
13Jan97,3411,2939.916
14Jan97,3408,2937.421
15Jan97,3405,2928.895
